ID,LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,default.payment.next.month,Text
619,60000,1,1,2,25,0,0,0,0,0,0,58839,53235,38533,39639,39619,39140,2018,1900,2000,1500,1900,2000,0,NEw governor holds out hope for j&k
620,200000,2,2,1,39,0,0,0,0,0,0,80833,79100,70764,71629,70805,70718,3315,3088,2572,2559,2526,2620,0,RHONJ Alum Danielle Staub's Husband Files for Divorce - Less Than 4 Months After They Married (Natalie Stone/People.com)
621,150000,2,2,1,39,0,0,0,0,0,0,36146,36184,37511,33080,30223,31561,3000,3000,3000,2500,2000,2000,0,Woman held captive by South Carolina killer awarded $6.3M
622,180000,2,2,2,28,-1,-1,-1,-1,-1,-1,340,-120,420,460,460,610,0,1000,500,460,610,460,0,Trump comes out swinging in Ohio - and doesn't mention McCain
623,90000,2,1,2,27,0,0,-2,-2,-2,-2,7624,0,0,0,0,0,0,0,0,0,0,0,0,"Insider News of Spectra Energy Partners, LP (NYSE:SEP)"
624,360000,2,2,1,37,1,-2,-2,-2,-1,-1,0,0,0,0,166,541,0,0,0,166,543,4268,0,UK car manufacturing falls in July but YTD performance relatively steady
625,90000,2,1,2,24,-1,-1,-2,-2,-2,-2,491,0,0,0,0,0,0,0,0,0,0,0,0,Asian Games just another tournament but hopefully tennis medallists will be funded more: Somdev
626,20000,2,2,2,24,0,0,0,0,2,0,13168,13888,14900,15916,15519,15829,1237,1249,1265,0,568,1327,0,Bethenny Frankel says it's 'hard to breathe' after sudden death of her rumored fiancé Dennis Shields - Daily Mail
627,70000,1,1,1,46,0,0,0,0,0,0,60040,55274,51766,51757,50013,49946,2600,1800,2000,3140,2000,1800,0,Mattis: Private army in Afghanistan not a wise idea
628,230000,1,1,1,39,-1,-1,-1,-1,-1,-1,660,660,660,660,660,660,660,660,660,660,660,660,0,"Collaborative Applications Market Upcoming Technologies, Size, Share, Regional Growth, Trends and 2018-2025 Forecast Report-Major Key Vendors: Intralinks, Cybozu, Huddle House, Atlassian, Slack Technologies, TigerConnect, Microsoft"
629,30000,1,3,1,48,0,0,0,0,0,0,29434,28960,29022,29201,29553,29693,1465,2000,1033,1200,1055,530,0,The latest Visual Studio update: skip it
630,200000,2,3,3,45,-1,-1,-1,-1,-1,-1,4430,7182,3855,3411,6788,9921,7193,3855,3411,6788,9921,5016,0,Maura Tierney released from hospital after bike accident - Page Six
631,100000,1,3,2,49,-1,-1,-2,-2,-2,-2,1440,0,0,0,0,0,0,0,0,0,0,0,0,Concert contrasts works of Russian composers to great effect
632,50000,2,2,2,23,0,0,0,0,0,2,26795,28056,29284,30487,33831,33138,2000,2000,2000,4000,0,2000,0,Siemens (SIE) Given a €138.00 Price Target at UBS Group
633,20000,2,3,1,25,0,0,0,0,0,-2,16591,16442,6401,4300,1304,0,1155,1000,0,1304,0,0,0,Appeal for Starbucks drive-thru in Harrogate to be challenged
634,210000,2,2,1,47,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,"Encore Capital Group, Inc. (ECPG) Given Consensus Recommendation of 'Hold' by Analysts"
635,110000,1,3,1,56,0,0,0,0,0,0,46486,35758,34323,30452,22628,23468,4086,1428,1318,2171,3198,4976,0,City of Grand Forks looks into annexing 'islands'
636,20000,2,3,1,44,-1,-1,-1,-1,-1,-2,550,228,0,228,0,0,228,0,228,0,0,0,0,Saudi-led coalition to respond to UN Yemen report
637,50000,2,3,1,49,0,0,0,0,0,0,5630,6629,5918,6918,6941,4756,1107,1000,1000,1500,2150,0,0,TSTV: struggles drained us financially
638,50000,1,2,1,41,0,0,0,0,0,0,21986,21520,20979,19894,18811,18805,1362,1294,682,680,694,618,0,'Potentially violent' prisoner sought in Lancashire
639,400000,2,1,2,40,-1,-1,-1,-1,-1,0,60125,1981,4521,20472,76933,173599,1981,4521,20500,77000,100000,7700,0,Ronaldo misses clear chances in Juventus' victory over Lazio
640,170000,1,2,2,31,0,0,0,0,0,0,56364,58132,59171,55888,53672,51461,3000,3000,2000,3000,3000,3000,0,Fairfield holds New Beginnings presentation
641,280000,1,2,1,42,0,0,0,0,0,0,148363,148432,151310,141937,144990,147911,6900,6867,5500,5500,5500,5600,0,The Aussie drama Stephen King loves
642,130000,2,3,1,28,0,0,0,0,-2,-2,100143,50456,50000,0,0,0,2500,1000,0,0,0,0,0,HBO teases Game Of Thrones footage ahead of final season
643,210000,2,2,2,32,0,0,0,0,0,0,46255,50486,54019,58091,61630,65576,5000,5000,5000,4500,5000,5000,0,The Media Say Republican Florida Gubernatorial Candidate Ron DeSantis Just Dropped A Racist Dog Whistle. (Ben Shapiro/Daily Wire)
644,370000,1,2,2,28,0,0,0,0,0,0,276436,239025,149128,48907,53025,51434,20000,13000,5000,10000,4000,6000,0,Bachelor in Paradise: All Men Are Bad Except Grocery Joe
645,30000,2,2,1,31,0,0,2,0,0,0,29493,19433,18782,19006,19637,21251,3200,0,742,1000,2000,0,0,Pinnacle Associates Ltd. Has $4.62 Million Position in The Coca-Cola Co (KO)
646,150000,1,3,2,39,1,-1,-1,-2,-2,-2,214450,147280,150000,0,-5000,0,5180,5000,0,0,5000,0,0,Mozilla sets termination date for Firefox's legacy add-ons
647,60000,1,3,1,31,2,0,0,-2,-2,-2,35369,35320,0,0,0,0,1027,0,0,0,0,0,1,Corium to Present at the H. C. Wainwright 20th Annual Global Investment Conference
648,80000,2,2,2,24,0,0,0,0,0,0,77615,77303,66396,55639,56873,58390,3100,2586,2000,2500,3000,2500,0,Badminton star Sindhu makes millions on Olympic silver medal
649,280000,2,2,1,44,2,2,2,2,2,2,186149,181779,192189,195517,199250,195874,0,15000,8000,7000,0,15000,1,Ray J and Princess Love's Private Plane Makes Emergency Landing
650,20000,2,2,2,46,8,7,6,5,4,3,21075,20795,20206,19617,18737,18148,0,0,0,0,0,0,0,2018 INTERIM REPORT
651,270000,1,1,2,32,-2,-2,-2,-2,-2,-2,0,0,1100,300,-200,-200,0,1100,300,0,0,0,0,Horizon: A Week Without Lying - The Honesty Experiment review - a social experiment that was bound to fail
652,240000,2,2,2,26,0,0,-1,-1,-1,-1,14348,7500,7816,7500,7500,14497,1000,7816,7500,7500,14497,500,0,House towed by truck knocks out power
653,20000,2,1,2,22,0,0,0,0,0,0,20137,20179,18067,18666,19115,19547,1300,1301,900,900,900,1600,0,"Incredible Possibilities of Higher Education Learning Analytics in International Market to Grow By 2023 - Innovative Report Focuses on Top Companies Jenzabar, Knewton, Kronos, McGraw-Hill Education, and Saba Software"
654,450000,2,1,1,42,1,-2,-2,-1,-1,-2,-200,-200,0,42000,0,0,0,200,42000,0,0,0,1,Fashion movement being built in Middletown - Spectrum News
655,10000,1,2,2,33,0,0,0,0,0,0,8177,9131,9669,7624,8049,6857,2500,1145,1000,1000,1000,1500,0,Q3 2018 EPS Estimates for Newfield Exploration Co. Reduced by Analyst (NFX)
656,280000,1,2,1,39,-2,-2,-2,-2,-2,-2,2082,3557,5623,5400,3866,3526,3597,5672,5427,3885,3543,3519,1,Ohio bee service flushes hornets from home -- an old El Camino
657,290000,2,3,2,27,0,0,0,0,-1,-1,13820,15614,16293,7760,2000,0,2000,1300,0,2000,1000,0,0,Electricity retailers fined for alleged failure to submit data
658,190000,2,1,2,28,0,0,0,0,0,0,46923,48666,49347,50386,43883,34412,2500,2000,3000,2000,2000,2000,1,Salah sends Liverpool top as Man City held at Wolves
659,80000,2,1,2,23,0,0,0,0,0,-1,53261,38091,19744,14556,0,1460,4500,2011,3105,0,1460,0,0,Study shows new technology can predict fatal heart attacks
660,280000,2,2,2,28,-1,2,-1,-1,0,-1,427,298,1179,1714,2875,1047,0,1179,1714,1290,1047,1000,0,Signature Fit Imperial Blend Collection Regal Fit Sportcoat only $49.00
661,160000,2,1,1,33,-2,-2,-2,-2,-2,-2,14150,8106,12431,12145,13391,7957,8106,12431,12145,13391,7957,1905,0,Somewhat Favorable Media Coverage Somewhat Unlikely to Affect STRATA Skin Sciences (SSKN) Stock Price
662,90000,1,2,1,40,0,0,0,-1,-1,-1,42856,44925,0,787,1457,0,3114,0,787,1457,0,0,1,The God of small things
663,140000,2,1,2,37,-1,-1,-1,-2,-2,-1,1034,40000,0,0,0,510,40000,0,0,0,510,0,0,New Card Design In Sept. For 'Library Card Sign-Up Month'
664,50000,1,1,2,22,0,0,0,0,0,-1,5137,5960,6270,6000,5810,390,1300,1000,120,200,390,1170,0,Dutton stops au pair deportation after high profile request
665,40000,2,2,1,32,0,0,0,2,2,2,24114,25417,28777,29107,29693,30456,2000,4110,1100,1200,1400,0,0,"Acasti Pharma Announces the Election of Its Directors, Changes to Its Stock Option Plan and ..."
666,130000,2,3,1,43,0,0,0,0,0,0,130067,129385,96775,98071,97743,100124,5540,4403,3814,3562,4021,3681,0,"DA puts up rice, fish markets in Zamboanga, Bohol"
667,70000,2,3,1,27,0,0,0,0,0,2,61611,62711,63695,63926,67361,59480,3011,3095,2000,4600,0,2258,0,The Haunted Houses: Xi Ning public housing is said to be the spookiest place in Taipei
668,30000,2,2,1,35,0,0,0,0,0,0,25078,25538,25880,25873,26157,26918,1500,1387,893,1000,1501,2000,0,Took second Shingrix shot too early--will this be harmful?
669,100000,2,3,1,35,1,2,2,2,2,2,97002,102698,97997,103384,97266,101492,8200,0,8000,0,8600,0,0,Zappone: Church should contribute substantially to mass grave reparations
670,20000,2,1,1,30,2,2,2,0,0,0,5766,7511,7678,7318,7458,7598,2000,500,0,500,500,0,1,"Homeless figures could reach 10,000"
671,30000,2,2,2,34,2,-1,2,2,2,2,99568,32326,31840,37075,37662,36904,33000,33000,5810,1325,0,3095,0,Freeland heads to Washington to rejoin high-stakes NAFTA negotiations
672,20000,1,2,1,34,0,0,0,0,0,0,12857,14183,14890,15642,16387,17113,1541,1248,1000,1000,1000,1000,1,"Aurania Resources Ltd., Gold Exploration: The Lost Cities Cutucu Project, CEO Clip Video"
673,100000,2,1,2,28,2,0,0,0,0,0,96193,82342,81967,82177,78840,79261,3600,3800,3000,3000,3023,3000,1,Digital Sculptures by Ken Kelleher
674,30000,1,2,2,25,2,2,7,7,7,6,2400,2400,2400,2400,2400,1800,0,0,0,0,0,0,1,Iraqi Kurdistan parliament finishes first reading for bill to nullify president powers
675,320000,2,1,1,41,0,0,0,0,0,0,97797,99672,101953,102284,104090,105859,4520,5050,3590,3700,3750,3510,0,"The Latest: Dad, partner plead not guilty in compound death"
676,90000,1,3,2,42,2,2,2,2,2,2,64762,63164,32789,31641,29240,28306,0,2900,0,2500,0,1300,1,These are the best games each day this week
677,190000,1,2,2,40,2,2,2,2,2,2,145613,156765,159386,161870,165725,169928,15000,6600,6500,6500,7000,7000,1,Parkland Fuel Corporation Announces Acquisition of Missouri Valley Petroleum
678,200000,1,1,2,28,0,0,0,0,0,0,71989,122129,147936,149573,152574,156323,52129,30000,6000,6000,7000,10000,0,GOP group attacking congressional candidate on ICE stance
679,300000,2,2,2,31,-1,-1,-1,-1,0,-1,3345,1083,4339,7423,4059,2508,1087,4355,7423,0,2508,4141,0,Young mum 'killed in double murder' was on phone to police when she was attacked
680,30000,2,1,2,56,-1,0,0,-2,-2,-2,29033,17013,7024,7024,7024,7024,1283,7024,7024,7024,7024,7024,0,Indian tourist dies after being pulled out of the surf at Kata Beach
681,110000,2,2,3,45,0,0,0,0,0,0,26650,20787,20566,21158,22141,22158,1532,2000,783,3000,2000,2000,0,Theoretical CS style proofs
682,230000,2,1,2,29,-2,-2,-2,-2,-2,-2,0,0,1024,0,0,0,0,1024,0,0,0,0,0,Pochettino must now contradict his own ethos to bring the new signing effect to Tottenham
683,230000,2,1,1,35,0,0,0,0,-2,-2,4259,5432,6182,0,0,0,1250,1000,0,0,0,0,0,Dozens of Palestinians wounded in Gaza border protest
684,310000,2,2,2,28,0,0,0,0,0,0,106468,108955,112374,54762,58189,57170,8000,6000,5000,5000,4000,5000,0,Council votes against controversial Waimea Dam project
685,320000,1,1,1,40,0,0,0,0,0,0,247276,241167,238196,231580,229683,235837,10000,10000,10000,19000,13000,8000,0,Author Chevy Stevens is a powerhouse of her genre
686,360000,1,1,1,47,-1,-1,-1,0,-1,-1,1548,-32,177639,174397,4852,4125,0,177671,3508,4876,4188,10007,0,Discover Adebayo Ogunlesi's career turns and steps towards success
687,20000,2,3,1,41,-1,-1,-1,0,0,0,780,0,732,642,1252,643,0,732,300,1000,500,1000,1,Featured Stock for Investors: Comerica Incorporated (NYSE:CMA)
688,170000,2,2,2,27,0,0,0,0,0,0,162671,166202,161973,167201,161327,171863,7500,6000,10000,7000,16000,6200,0,"OMERS ADMINISTRATION Corp Purchases Shares of 20,400 Navient Corp (NAVI)"
689,140000,1,1,1,40,0,0,0,0,0,0,123049,125616,129695,130735,133467,136287,4310,5913,4426,4580,4770,4767,0,Cop 'shot' at ZEC commissioner house
690,80000,1,2,2,32,0,0,0,0,0,0,51372,51872,47593,43882,42256,42527,1853,1700,1522,1548,1488,1500,0,Daniel Bryan Undecided on Resigning with the WWE
691,150000,1,2,2,35,0,0,0,-1,-1,-1,60015,72227,51364,54340,0,2129,20000,30000,54340,0,2129,0,0,Comment on Video: Second Winner Gets Shelby GT500 From Mustang Customizer Contest by Ei luottotietoja
692,170000,1,2,2,27,-1,2,2,-2,-2,-2,1170,780,0,0,0,0,0,0,0,0,0,0,0,Ex-Texas cop guilty of murder for killing unarmed black teen
693,200000,2,2,1,29,2,0,0,0,0,0,159398,156955,132144,119136,122211,125021,6163,4530,4500,5000,5000,5000,1,Dispatches from Skip Gorman's audioblog: Falling Away
694,70000,1,1,2,30,0,0,2,0,0,2,55664,59529,57571,57871,60872,59329,5800,0,2250,4500,0,2500,0,What's The Deal With The Huge Scar On Kate Middleton's Scalp?
695,320000,1,2,1,37,-2,-2,-2,-2,-2,-2,43528,498,429,14257,5417,2967,500,431,14328,5439,2980,5028,0,Saturday Savings: Ariana Grande's Denim Jacket Is on Sale for $50
696,150000,2,1,2,29,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,Venables puts D-Line hype in perspective
697,50000,2,1,1,34,0,0,0,-1,0,0,27966,28539,11597,6611,7349,7570,1267,1553,7511,1000,343,1000,0,5 fashion trends straight from Outside Lands Art and Music Festival
698,90000,2,2,2,34,-1,2,2,-2,-2,-2,8792,7500,0,0,0,0,0,0,0,0,0,0,0,Do Institutional Investors Hate Ralph Lauren Corp (NYSE:RL)?
699,280000,1,1,1,41,-2,-2,-2,-2,-1,0,28026,41302,51500,35752,3955,13969,41346,52110,35752,3955,13939,4437,0,"US investigates whether Jho Low's payments to former governor, Trump's lawyer originated from money-laundering"
700,300000,2,1,2,31,0,0,0,0,2,-1,43610,43280,36156,30305,30155,561,1655,1797,750,0,561,500,0,"John McCain Discontinuing Medical Treatment For Brain Cancer, Family Says"
701,400000,2,2,2,40,-2,-2,-2,-2,-1,-1,0,8235,0,0,1524,0,8235,0,0,1524,0,385,0,"Prison, sentencing reform push to wait until after midterms"
702,200000,2,1,1,27,-1,-1,-1,-1,-1,-1,5780,105,105,0,7384,8588,105,105,0,7384,8588,1304,0,Colour Chaos set to support project
703,10000,2,3,2,22,0,0,0,0,-2,-2,8109,9778,8259,0,0,0,2000,1036,0,0,0,0,1,"Ireland vs Afghanistan 3rd ODI at Civil Service Cricket Club LIVE streaming: When and where to watch in India, Live coverage on TV"
704,50000,2,2,3,30,1,3,2,0,0,0,52515,51424,49967,20036,20076,37615,0,0,2000,1000,1000,1600,1,Hoping to make money on an Airbnb rental? Local government may soon want a piece of that
705,30000,2,2,3,22,1,2,4,3,2,2,22582,26518,25814,25110,24569,26357,4600,0,0,0,2200,2500,0,"Martinez sets MLS single-season scoring record, Atlanta wins"
706,50000,1,1,2,26,-1,0,0,0,0,0,15448,16392,18096,18425,18619,19060,1500,2000,1500,1200,900,1000,1,Update: 校朋老师端-超级有效的学生激励教育平台 (Productivity)
707,50000,1,2,1,38,1,2,0,0,0,0,58102,59011,56272,53663,51507,50616,2500,2500,2000,2000,3200,2000,0,Daily Cute: Pig Loves Picnic Blanket
708,30000,2,3,1,46,1,2,2,2,2,2,12289,11806,13268,12758,13549,14673,0,1970,0,1000,1500,0,0,《TAIPEI TIMES》 Government has 'zero allies' plan: Presidential Office
709,20000,1,2,2,24,0,0,-1,2,0,0,10476,7279,688,688,688,1320,1000,688,0,0,650,0,0,Kings Arms Yard VCT PLC Declares Dividend of GBX 0.60 (KAY)
710,20000,1,2,2,49,0,0,0,0,0,0,16326,17497,18456,18424,18800,10000,1441,1400,368,376,200,0,0,#TrendingNow: MelB Set To Go To Rehab For Alcohol And Sex Addiction
711,50000,1,1,3,49,0,0,0,0,0,0,17681,18249,18054,18569,19152,18088,1611,2000,780,1000,1000,2000,0,These 11 Quotes On 'Pardes' Capture The Pain Of Being Away From Home And Your Loved Ones
712,30000,2,2,1,42,0,0,0,0,0,0,47912,25023,25768,26410,27960,46254,1755,1500,1000,1909,1000,2000,0,Update: New Multiplication Facts Games (Education)
713,360000,2,1,1,30,1,2,-1,0,-1,-1,18886,14249,3821,2404,319,0,0,3828,2000,319,0,0,0,Cowboys move on at center with ill Frederick on their mind
714,170000,1,2,1,42,1,-1,-1,-2,-2,-1,0,1690,0,0,0,4750,1690,0,0,0,4750,0,0,WATCH: Minor League team employs crazy defensive set against Eloy Jimenez
715,400000,2,1,2,31,-2,-2,-2,-2,-2,-2,203,767,664,1250,-10,2174,770,667,1256,0,2184,0,0,FOREX-Dollar weakens after Powell speech suggests slower tightening pace
716,50000,2,2,1,49,0,0,0,0,0,0,34962,32275,31253,32014,33573,29645,1613,2000,1500,2000,1645,1064,0,Sport24.co.za - Boks well beaten by Argentina in Mendoza
717,160000,2,2,2,27,0,0,0,0,0,0,80964,80337,82182,82586,85145,87049,4000,4000,3500,4000,4000,2500,0,Corporate Affairs Ministry seeks details from crisis-hit Jet Airways
718,70000,2,2,1,33,0,0,0,0,0,0,69418,68943,38783,3758,1261,0,2382,2025,1000,25,0,1651,1,Mass. state trooper quits after internal investigation
719,150000,2,1,1,35,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,Lisa Armstrong throws support behind Holly Willoughby replacing Ant McPartlin on I'm A Celebrity
720,80000,2,2,2,48,0,0,0,0,0,0,45174,41885,42832,23799,11723,27236,3000,3413,2000,5000,17236,2000,0,"Buckley: Red Sox' J.D. Martinez gets A for effort, F in history"
721,30000,2,2,2,22,0,0,2,0,0,0,23892,28459,25499,25778,28708,30520,5300,0,1000,3352,2300,0,0,Mother charged in baby's death after fentanyl found in sippy cup
722,10000,1,2,2,22,0,0,0,0,0,0,7960,9649,8518,8628,9293,5033,2000,1000,500,1500,0,2500,1,"Realme 2, budget smartphone with notched display, launched in India"
723,180000,2,1,2,27,1,-1,-1,-1,-1,-1,0,3338,3333,3333,3333,3333,3338,3333,3333,3333,3333,3333,0,Salman Khan is welcome to host KBC: Amitabh Bachchan
724,320000,1,1,1,47,-1,-1,-1,-1,-1,-1,9192,13920,4022,316,8420,316,13942,4022,316,8420,316,516,0,Conway police seek public's help in identifying this burglary suspect
725,80000,2,2,2,34,0,0,0,2,2,2,25935,27210,28783,30003,29385,31401,2000,2338,2000,0,2500,0,0,Unified Fire Authority responds to Riverton blaze
726,10000,1,2,1,45,0,0,0,2,0,0,7139,8416,9815,9508,9754,10192,1400,1700,0,400,600,200,1,Bob Mackie creations up for auction in November
727,360000,2,2,2,39,-1,-1,-1,0,-1,-1,12865,4462,19560,8894,5329,998,4484,19623,222,5355,998,9004,0,Uhuru Ordered Arrest Of His Nephew Jomo Over 100M Bribe To Facilitate Tenders
728,450000,1,2,2,33,-2,-2,-2,-2,-2,-2,-14,2568,-387,-387,-387,113,2582,0,0,0,500,2515,0,Klopp would be stupid to drop £27m-rated ace for Liverpool v Leicester - agree?
729,330000,2,2,2,29,0,0,0,0,-1,-1,49549,133957,128212,79407,8875,49880,90000,3000,5000,8875,49880,519,0,"Hot, Hazy, and Humid the Next Few Days"
730,60000,1,1,2,29,-1,2,-1,-1,2,2,546,255,464,1173,732,1023,0,500,1000,0,582,0,1,Analysts Expect Accenture Plc (ACN) to Post $1.55 EPS
731,50000,2,3,2,26,0,0,0,0,0,0,9935,11029,12795,9983,10884,7666,1234,2000,297,1000,307,361,0,Guardiola insists City will not sign another goalkeeper
732,200000,1,2,1,38,0,0,0,0,0,0,152856,156104,158279,161934,165447,168802,6000,5000,5000,5000,4917,10000,0,Buckingham Rd. Fire Destroys Home Of Local Environmentalists Kim Ross and Brian Lee
733,120000,1,1,2,34,1,2,-1,-1,-2,-2,1278,639,621,-18,-18,-18,0,621,0,0,0,0,0,"Woman hospitalized after fight involving razor blade, Moss Point police say"
734,160000,2,1,1,37,-1,-1,-1,-1,-1,-1,316,316,0,316,632,0,316,0,316,632,0,316,0,"Sharp Objects Finale Review: A Disturbing, Sometimes Vexing Conclusion"
735,110000,1,2,1,57,0,0,0,0,0,0,46132,41050,40091,40659,38529,30900,2306,2111,3009,1725,1500,0,0,Lifelike Dog-Shaped Desserts - J.c.co Art Kitchen is Churning Out Desserts That Look Like Real Dogs (TrendHunter.com)
736,70000,2,3,1,50,-2,-2,-1,0,0,0,27345,-1041,17571,17920,18296,18659,1041,18862,640,663,666,690,0,Swamp Watch: The Biden family
737,150000,2,3,2,28,0,0,0,0,0,0,101593,101886,101441,100829,101913,96704,4000,4032,3410,4000,3665,3050,0,"One year after Hurricane Harvey, relief efforts still helping UHCL students"
738,610000,2,1,2,31,0,0,0,0,0,0,142764,126606,67887,58397,105301,105965,6540,2100,2150,50000,4700,2000,0,Notice of Preparation- VMSC/YMCA Project
739,110000,2,1,2,25,0,0,0,0,0,0,92849,94766,93894,85723,86443,84011,4346,4075,3144,3238,3167,3202,0,Uzmetkombinat launches production of ferroalloys for $60M
740,80000,2,2,2,25,2,0,0,2,0,0,17330,19258,23416,22768,23243,23718,3000,4790,0,816,833,2000,1,"The Latest: Trump, Obama offer sympathy upon McCain's death"
741,170000,2,2,1,33,0,0,0,0,0,0,109863,79574,78440,80141,81862,84237,4380,3000,3000,3000,4000,4500,0,A complete guide to all of Amazon's devices -- what they do and which to buy
742,110000,2,1,2,30,-1,-1,-1,-1,-2,-2,1064,2001,3796,0,0,0,2007,3796,0,0,0,0,0,Lead Levels in Lewes Drinking Water Exceed EPA Action Level
743,140000,2,1,1,51,0,0,0,0,0,0,56764,57950,57668,55024,55883,55744,2115,2004,1941,2073,1909,2132,0,Gunman kills two then shoots himself at video game tournament - police
744,70000,1,1,2,51,0,0,0,2,0,0,43048,43257,44115,41112,39922,40150,3000,4000,0,1500,3000,5000,0,"Newport Board Group, an Advisory Firm to Growing Companies, Issues Guidance on Selling Your Business"
745,260000,2,2,1,46,-2,-2,-2,-2,-2,-2,29484,28592,16869,12713,10420,12532,10000,3000,12713,10420,12532,12151,0,Police forces warn of risks around online 'Momo Challenge'
746,170000,1,3,2,38,0,0,0,0,0,0,21310,22957,24266,25556,29949,34434,2000,2000,2000,5000,5000,5000,0,Investec Asset Management North America Inc. Acquires New Holdings in Wyndham Hotels & Resorts Inc (WH)
747,50000,2,2,1,34,0,0,0,0,0,0,10821,11877,13656,14949,16567,16826,1221,2000,1500,2000,2000,4000,0,Russische troll-accounts ook actief in Nederland
